skillID,commonName,commonValue
2100007,intX,8*x
2100007,maxLevel,5
2100000,maxLevel,9
2100000,prop,3*x+3
2100000,x,d(x/2)+1
2100000,y,d(x/3)
2111002,maxLevel,20
2111002,mpCon,40+4*d(x/5)
2111002,damage,245+8*x
2111002,attackCount,2
2111002,mobCount,8
2111003,maxLevel,20
2111003,mpCon,30+5*d(x/4)
2111003,time,5+d(x/2)
2111003,damage,190+4*x
2111003,dot,120+6*x
2111003,dotInterval,1
2111003,dotTime,4+d(x/10)
2111003,u,600
2111003,s,50
2111003,s2,80
2111003,v,60
2111003,v2,90
2111013,maxLevel,14
2111013,mpCon,40+x
2111013,time,60
2111013,subTime,900
2111013,u,200
2111013,y,120
2111013,z,180
2111013,w,10
2111013,v,240
2111013,s,30
2111013,w2,1500
2111013,dot,120+6*x
2111013,dotInterval,1
2111013,dotTime,3+d(x/2)
2111013,x,120
2111013,s2,100
2111013,cooltime,30
2111013,damage,158+3*x
2111013,attackCount,4
2111013,mobCount,10
2111013,t,0.4
2111013,u2,60
2111013,attackDelay,46+x
2111013,nbdR,50
2111014,maxLevel,14
2111014,damage,158+3*x
2111014,attackCount,4
2111014,mobCount,10
2111014,x,400
2111014,y,60
2111014,mpCon,46+x
2111011,maxLevel,20
2111011,mpCon,20+5*u(x/7)
2111011,cooltime,600-18*x
2111011,prop,100
2111011,x,12-d(x/2)
2111011,y,10
2111011,asrR,x
2111011,terR,x
2111007,maxLevel,10
2111007,prop,100
2111007,subProp,30+5*x
2111007,y,2*x
2111007,damage,192+8*x
2111007,time,2+d(x/5)
2111007,mobCount,6
2111007,hcSubProp,u(x/2)
2111007,hcTime,1
2111007,dot,68+3*x
2111007,dotInterval,2
2111007,dotTime,4
2111007,stanceProp,4*x
2111016,maxLevel,1
2111016,mpCon,20
2111016,x,65
2111016,y,25
2110015,maxLevel,9
2110015,x,-x-1
2110015,mdR,4*x+4
2110015,u,x+1
2110001,maxLevel,10
2110001,costmpR,5*x
2110001,damR,5*x
2110009,maxLevel,10
2110009,cr,10+2*x
2110009,criticaldamage,3+x
2110000,maxLevel,10
2110000,x,50+5*x
2110000,z,2*x
2121006,maxLevel,30
2121006,mpCon,16+6*d(x/7)
2121006,damage,130+3*x
2121006,attackCount,7
2121006,x,0
2121006,dot,120+4*x
2121006,dotTime,5
2121006,dotInterval,1
2121006,time,5
2121006,mobCount,8
2121006,prop,100
2121006,hcTime,u(x/15)
2121006,hcProp,u(x/6)
2121003,maxLevel,30
2121003,mpCon,40+10*d(x/5)
2121003,damage,95+x
2121003,mobCount,12
2121003,attackCount,10
2121003,q,2
2121003,x,270+x
2121003,y,6
2121003,z,10
2121003,cooltime,10
2121003,ignoreMobpdpR,10+x
2121003,w,5
2121003,s,5
2121003,s2,2000
2121003,updatableTime,900
2120014,maxLevel,1
2120014,x,5
2121007,maxLevel,30
2121007,mpCon,360-x*2
2121007,mobCount,15
2121007,damage,225+3*x
2121007,cooltime,45
2121007,attackCount,12
2121007,x,100+4*x
2121007,hcCooltime,60-2*d(x/2)
2121007,u,0
2121007,prop,2*x
2121011,maxLevel,30
2121011,mpCon,25+3*u(x/2)
2121011,damage,112+3*x
2121011,prop,100
2121011,dot,110+3*x
2121011,dotTime,10
2121011,time,10
2121011,dotInterval,1
2121011,range,450
2121011,attackCount,15
2121011,x,-20-x
2121011,cooltime,20-d(x/3)
2121011,s,10
2121011,q,0
2121011,u,180
2121011,v,67
2121011,s2,510
2121004,maxLevel,30
2121004,mpCon,40+5*u(x/4)
2121004,time,10+x
2121004,damage,3
2121004,x,1
2121004,y,u(x/3)
2121004,z,u(x/3)
2121004,cooltime,180
2121004,hcHp,u(x/15)
2121004,w,115
2121004,q,40+x
2121004,w2,30
2121004,u,360
2121004,s,1200
2121004,s2,420
2121005,maxLevel,30
2121005,mpCon,30+3*x
2121005,time,110+5*x
2121005,damage,90+2*x
2121005,mastery,55+u(x/2)
2121005,dot,50+3*x
2121005,dotInterval,1
2121005,dotTime,2
2121005,attackCount,3
2121005,mobCount,3
2121000,maxLevel,30
2121000,mpCon,10+10*d(x/5)
2121000,x,u(x/2)
2121000,time,30*x
2121008,maxLevel,5
2121008,mpCon,30
2121008,cooltime,600-60*x
2121008,time,1
2120010,maxLevel,30
2120010,prop,25+5*d(x/2)
2120010,x,2+d(x/5)
2120010,y,5
2120010,ignoreMobpdpR,5+u(x/2)
2120010,time,5
2120012,maxLevel,10
2120012,madX,3*x
2120012,bufftimeR,5*x
2120012,stanceProp,6*x
2120013,maxLevel,30
2120013,damage,100+4*x
2120013,prop,2*x
2120043,maxLevel,1
2120043,damR,20
2120044,maxLevel,1
2120044,dotTime,6
2120045,maxLevel,1
2120045,dot,20
2120046,maxLevel,1
2120046,damR,10
2120047,maxLevel,1
2120047,dot,20
2120048,maxLevel,1
2120048,attackCount,1
2120049,maxLevel,1
2120049,damR,10
2120050,maxLevel,1
2120050,ignoreMobpdpR,20
2120051,maxLevel,1
2120051,coolTimeR,50
2121052,maxLevel,1
2121052,mpCon,500
2121052,damage,380
2121052,attackCount,4
2121052,mobCount,1
2121052,bulletCount,3
2121052,prop,20
2121052,x,11
2121052,dot,700
2121052,dotInterval,1
2121052,dotTime,30
2121052,cooltime,50
2121052,y,80
2121052,v,180
2121052,v2,1
2121052,u2,5000
2121052,u,55
2121052,w,1410
2121052,w2,900
2121053,maxLevel,1
2121053,mpCon,100
2121053,time,60
2121053,cooltime,120
2121053,indieDamR,10
2121054,maxLevel,1
2121054,mpCon,100
2121054,damage,400
2121054,attackCount,2
2121054,mobCount,10
2121054,subTime,3000
2121054,x,3
2121054,dot,500
2121054,dotInterval,1
2121054,dotTime,30
2141000,maxLevel,30
2141000,mpCon,45+d(x/4)
2141000,damage,235+4*x
2141000,attackCount,7
2141000,y,2
2141000,dot,255+6*x
2141000,dotTime,5
2141000,dotInterval,1
2141000,time,5
2141000,mobCount,8
2141000,prop,100
2141000,u,30
2141000,w,135+8*x
2141000,v,8
2141001,maxLevel,30
2141001,mpCon,45+d(x/4)
2141001,damage,235+4*x
2141001,attackCount,7
2141001,time,30
2141001,mobCount,8
2141001,prop,100
2141002,maxLevel,30
2141002,damage,135+8*x
2141002,attackCount,8
2141002,mobCount,1
2141002,y,630
2141500,maxLevel,30
2141500,mpCon,1500
2141500,damage,3600+120*x
2141500,attackCount,8
2141500,mobCount,15
2141500,cooltime,360
2141500,updatableTime,7000
2141500,ndTime,7600
2141500,time,20
2141500,x,10
2141500,q,6
2141500,y,2700+90*x
2141500,v,12
2141500,s,8
2141500,z,15
2141500,ignoreMobpdpR,log10(x)*20+log30(x)*30
2141500,bdR,log20(x)*20+log30(x)*30
2141503,maxLevel,30
2141503,damage,3600+120*x
2141503,attackCount,8
2141503,mobCount,15
2141503,updatableTime,7000
2141501,maxLevel,30
2141501,damage,2700+90*x
2141501,attackCount,12
2141501,mobCount,15
2141501,updatableTime,7000
2141502,maxLevel,30
2141502,time,20
2141502,x,10
2201008,maxLevel,20
2201008,mpCon,12+3*d(x/4)
2201008,damage,99+5*x
2201008,attackCount,3
2201008,mobCount,6
2201008,s,-15
2201008,v,-75
2201008,time,8
2200011,x,2
2200011,maxLevel,1
2200011,y,9
2201005,maxLevel,10
2201005,mpCon,20+5*d(x/4)
2201005,damage,130+8*x
2201005,attackCount,3
2201005,mobCount,6
2201009,maxLevel,10
2201009,damage,2
2201009,subTime,1200
2201009,time,6
2201009,prop,6*x
2201009,mobCount,6
2201009,s,-15
2201009,v,-75
2201001,maxLevel,20
2201001,mpCon,10+d(x/3)
2201001,time,40+10*x
2201001,indieMad,10+x
2200012,maxLevel,10
2200012,intX,2*x
2200006,maxLevel,10
2200006,mastery,10+4*x
2200006,x,x
2200007,intX,8*x
2200007,maxLevel,5
2200000,maxLevel,9
2200000,prop,3*x+3
2200000,x,d(x/2)+1
2200000,y,d(x/3)
2211002,maxLevel,20
2211002,mpCon,50+10*d(x/5)
2211002,damage,175+8*x
2211002,mobCount,8
2211002,attackCount,4
2211002,time,8
2211002,s,-15
2211002,v,-75
2211012,maxLevel,20
2211012,mpCon,210-x
2211012,cooltime,600-18*x
2211012,time,10+2*d(x/2)
2211012,asrR,x
2211012,terR,x
2211014,maxLevel,10
2211014,mpCon,50+10*d(x/5)
2211014,damage,175+8*x
2211014,mobCount,8
2211014,attackCount,4
2211014,time,8
2211014,s,-15
2211014,v,-75
2211014,u,480
2211014,w,370
2211011,maxLevel,20
2211011,mpCon,25+3*d(x/2)
2211011,damage,250+6*x
2211011,time,60+3*x
2211011,speed,8
2211011,x,800
2211011,u,0
2211011,v,-155
2211011,subTime,1080
2211011,y,20+2*x
2211011,w,250+6*x
2211011,s,6
2211011,q,3
2211011,q2,30
2211011,mobCount,6
2211011,attackCount,3
2211011,u2,70+5*x
2211015,maxLevel,20
2211015,mpCon,25+3*d(x/2)
2211015,cooltime,30
2211015,damage,250+6*x
2211015,time,20+2*x
2211015,subTime,1080
2211015,z,1
2211015,y,10+2*x
2211015,w,250+6*x
2211015,s,6
2211015,q,3
2211015,q2,30
2211015,u2,70+5*x
2211007,maxLevel,10
2211007,prop,100
2211007,subProp,30+5*x
2211007,y,2*x
2211007,damage,240+10*x
2211007,time,2+d(x/5)
2211007,mobCount,6
2211007,stanceProp,4*x
2211017,maxLevel,1
2211017,mpCon,20
2211017,x,65
2211017,y,25
2210013,maxLevel,4
2210013,prop,2
2210013,subProp,25*x
2210016,maxLevel,9
2210016,x,-x-1
2210016,mdR,4*x+4
2210016,u,x+1
2210009,maxLevel,10
2210009,cr,10+2*x
2210009,criticaldamage,3+x
2210000,maxLevel,10
2210000,x,10+2*x
2210000,y,0
2210000,z,2*x
2210001,maxLevel,10
2210001,costmpR,5*x
2210001,damR,5*x
2221006,maxLevel,30
2221006,mpCon,24+2*d(x/3)
2221006,damage,130+3*x
2221006,attackCount,10
2221006,x,0
2221006,cr,10+u(x/2)
2221006,time,1+u(x/10)
2221006,prop,30+2*x
2221006,mobCount,6
2221006,range,420
2221006,y,350
2221006,hcTime,1
2221006,hcProp,u(x/6)
2221006,u,230
2221011,maxLevel,30
2221011,mpCon,15+d(x/4)
2221011,mobCount,8
2221011,x,-10-d(x/6)
2221011,y,-20-d(x/3)
2221011,time,10+d(x/10)
2221011,q,10+d(x/10)
2221011,cooltime,180
2221011,z,x
2221011,damage,50+x
2221011,attackCount,4
2221011,v,10+d(x/6)
2221011,w,20+d(x/3)
2221007,maxLevel,30
2221007,mpCon,360-x*2
2221007,mobCount,15
2221007,damage,211+3*x
2221007,cooltime,45
2221007,attackCount,12
2221007,prop,x*2
2221007,x,100+4*x
2221007,s,-15
2221007,v,-75
2221007,time,8
2221007,u,0
2221012,maxLevel,30
2221012,mpCon,40+d(x/3)
2221012,damage,100+4*x
2221012,mobCount,8
2221012,attackCount,1
2221012,x,1800
2221012,time,4000
2221012,cooltime,5
2221012,s,-15
2221012,v,-75
2221012,subTime,8
2221012,attackDelay,210
2221004,maxLevel,30
2221004,mpCon,40+5*u(x/4)
2221004,time,10+x
2221004,damage,3
2221004,x,1
2221004,y,u(x/3)
2221004,z,u(x/3)
2221004,cooltime,180
2221004,hcHp,u(x/15)
2221004,w,115
2221004,q,40+x
2221004,w2,30
2221004,u,360
2221004,s,1200
2221004,s2,420
2221005,time,110+5*x
2221005,mpCon,30+3*x
2221005,damage,67+2*x
2221005,mastery,55+u(x/2)
2221005,maxLevel,30
2221005,s,-15
2221005,v,-75
2221005,subTime,8
2221005,attackCount,3
2221005,mobCount,3
2221000,maxLevel,30
2221000,mpCon,10+10*d(x/5)
2221000,x,u(x/2)
2221000,time,30*x
2221008,maxLevel,5
2221008,mpCon,30
2221008,cooltime,600-60*x
2221008,time,1
2220013,maxLevel,10
2220013,madX,3*x
2220013,bufftimeR,5*x
2220013,stanceProp,6*x
2220010,maxLevel,30
2220010,prop,25+5*d(x/2)
2220010,x,2+d(x/5)
2220010,y,5
2220010,ignoreMobpdpR,5+u(x/2)
2220010,time,5
2220015,x,3
2220015,maxLevel,1
2220015,y,12
2220014,maxLevel,30
2220014,prop,x*2
2220014,damage,100+4*x
2220014,s,-15
2220014,v,-75
2220014,time,8
2220043,maxLevel,1
2220043,damR,10
2220044,maxLevel,1
2220044,targetPlus,2
2221045,maxLevel,1
2221045,x,100
2220046,maxLevel,1
2220046,damR,20
2220047,maxLevel,1
2220047,targetPlus,2
2220048,maxLevel,1
2220048,attackCount,1
2220049,maxLevel,1
2220049,damR,20
2220050,maxLevel,1
2220050,targetPlus,2
2220051,maxLevel,1
2220051,cr,20
2221052,maxLevel,1
2221052,mpCon,30
2221052,damage,150
2221052,attackCount,15
2221052,mobCount,15
2221052,x,780
2221052,cooltime,60
2221052,t,3.6
2221052,w,15
2221053,maxLevel,1
2221053,mpCon,100
2221053,time,60
2221053,cooltime,120
2221053,indieDamR,10
2221054,maxLevel,1
2221054,mpCon,60
2221054,y,20
2221054,z,20
2221054,w,20
2221054,s,-15
2221054,v,-75
2221054,time,8
2221054,mobCount,15
2221054,u,30
2221054,q,60
2221055,maxLevel,1
2221055,mpCon,60
2221055,y,20
2221055,z,20
2221055,w,20
2221055,subTime,1200
2221055,s,-15
2221055,v,-75
2221055,time,8
2221055,mobCount,15
2221055,cooltime,60
2221055,u,210
2221055,u2,30
2221056,maxLevel,1
2241000,maxLevel,30
2241000,mpCon,50+d(x/4)
2241000,damage,245+3*x
2241000,attackCount,10
2241000,x,0
2241000,cr,30
2241000,time,5
2241000,prop,100
2241000,mobCount,7
2241000,range,420
2241000,y,350
2241000,u,230
2241000,u2,20+d(x/2)
2241000,dotTime,4
2241000,z,4
2241000,w2,7
2241000,s2,80+2*x
2241000,s,6
2241000,q,2
2241000,dotInterval,4
2241001,maxLevel,30
2241001,damage,80+2*x
2241001,subTime,540
2241001,time,4
2241001,prop,20+d(x/2)
2241001,mobCount,6
2241001,attackCount,2
2241001,y,4
2241001,x,4
2241001,s2,150
2241001,s,150
2241001,w,100
2241001,w2,7
2241001,v,100
2241001,v2,1500
2241500,maxLevel,30
2241500,mpCon,1500
2241500,damage,1500+50*x
2241500,mobCount,15
2241500,attackCount,6
2241500,cooltime,360
2241500,ndTime,5020
2241500,updatableTime,5000
2241500,u,10
2241500,w,2700+90*x
2241500,v,11
2241500,q,4
2241500,time,30
2241500,s2,2
2241500,s,15
2241500,q2,1800+60*x
2241500,q3,7
2241500,ignoreMobpdpR,log10(x)*20+log30(x)*30
2241500,bdR,log20(x)*20+log30(x)*30
2241500,delayedSkillUseRequestTime,4000
2241503,maxLevel,30
2241503,damage,2700+90*x
2241503,attackCount,11
2241503,mobCount,15
2241503,updatableTime,5000
2241501,maxLevel,30
2241501,damage,1800+60*x
2241501,mobCount,15
2241501,attackCount,7
2241501,time,8
2241501,s,-15
2241501,v,-75
2241504,maxLevel,30
2241504,time,30
2241504,y,1000
2241504,subTime,2000
2241504,s,5500
2301005,maxLevel,20
2301005,mpCon,12*u(x/8)
2301005,mobCount,4
2301005,damage,125+3*x
2301005,attackCount,3
2300009,x,1
2300009,maxLevel,1
2301002,maxLevel,20
2301002,mpCon,12+6*u(x/10)
2301002,damage,250+8*x
2301002,hp,15*x
2301002,mobCount,6
2301002,hcCooltime,30
2301002,hcHp,900*x
2301002,y,2
2301002,cooltime,4
2301002,w,10000
2301010,maxLevel,20
2301010,mpCon,12+6*u(x/10)
2301010,damage,250+5*x
2301010,mobCount,6
2301010,attackCount,5
2301010,time,20+2*x
2301010,x,-44
2301010,cooltime,10
2301010,u,44
2301004,maxLevel,10
2301004,mpCon,10+5*u(x/5)
2301004,time,60+18*x
2301004,x,5+x
2301004,y,5+x
2301004,z,30*x
2301004,u,30*x
2301004,v,18*x
2301004,w,18*x
2300011,maxLevel,10
2300011,intX,2*x
2300003,maxLevel,10
2300003,damAbsorbShieldR,5+2*x
2300006,maxLevel,10
2300006,mastery,10+4*x
2300006,x,x
2300007,intX,8*x
2300007,maxLevel,5
2300000,maxLevel,9
2300000,prop,3*x+3
2300000,x,d(x/2)+1
2300000,y,d(x/3)
2311004,maxLevel,20
2311004,mpCon,25+4*u(x/4)
2311004,damage,154+5*x
2311004,attackCount,4
2311004,mobCount,6
2311004,prop,20+2*x
2311004,time,2+u(x*3/20)
2311004,hcTime,1
2311004,hcProp,u(x/4)
2311011,maxLevel,10
2311011,mpCon,20+4*u(x/2)
2311011,x,10+3*x
2311011,y,10+x
2311011,time,30+3*x
2311011,cooltime,90-3*x
2311014,maxLevel,10
2311014,damage,140+4*x
2311014,mpCon,20+4*u(x/2)
2311014,time,40+2*x
2311014,cooltime,50-2*x
2311014,attackDelay,2000
2311014,mobCount,8
2311014,attackCount,5
2311012,maxLevel,10
2311012,mpCon,160-8*x
2311012,cooltime,130-5*x
2311012,asrR,4*x
2311012,terR,4*x
2311012,u,5
2311002,maxLevel,9
2311002,mpCon,240-20*x
2311002,time,20+20*x
2311001,maxLevel,10
2311001,mpCon,110-10*x
2311001,mobCount,6
2311001,prop,10*x
2311001,x,1
2311001,time,6
2311001,hcCooltime,5
2311001,hcProp,7*x
2311001,y,4
2311001,cooltime,8
2311015,maxLevel,10
2311015,time,60+6*x
2311015,u,3000
2311015,cooltime,60
2311015,mpCon,200-5*x
2311015,damage,170+6*x
2311015,attackCount,4
2311015,bulletCount,4
2311015,w,4
2311015,u2,3
2311017,maxLevel,10
2311017,mobCount,1
2311017,attackCount,4
2311017,damage,170+6*x
2311017,bulletCount,4
2311003,maxLevel,20
2311003,mpCon,120+9*x
2311003,time,60+9*x
2311003,x,20+u(x*3)/2
2311003,y,50
2311003,z,0
2311007,maxLevel,10
2311007,prop,100
2311007,subProp,30+5*x
2311007,y,2*x
2311007,damage,240+10*x
2311007,time,2+d(x/5)
2311007,mobCount,6
2311007,hcSubProp,u(x/2)
2311007,hcTime,1
2311007,stanceProp,4*x
2311016,maxLevel,1
2311016,mpCon,20
2311016,x,65
2311016,y,25
2311009,maxLevel,20
2311009,mpCon,50+5*d(x/5)
2311009,time,10+d(x/4)
2311009,x,5+d(x/2)
2311009,y,90-d(x/2)
2311009,z,30+x
2311009,cooltime,90
2311009,hcHp,20
2311009,w,10
2311009,s,1
2310013,maxLevel,20
2310010,maxLevel,10
2310010,cr,10+2*x
2310010,criticaldamage,3+x
2310008,maxLevel,4
2310008,cr,10*x
2310008,ar,3+3*x
2310008,mastery,50+5*x
2321007,maxLevel,30
2321007,mpCon,26+2*d(x/2)
2321007,damage,75+5*x
2321007,range,500
2321007,mobCount,1
2321007,attackCount,14
2321007,hp,5+d(x/6)
2321007,x,6
2321007,t,1.0
2321007,y,30
2321007,u,240
2321007,w,240
2321007,time,20
2321007,s,2
2321007,q,5
2321008,maxLevel,30
2321008,mpCon,600-10*x
2321008,damage,174+5*x
2321008,cr,5+d(x/2)
2321008,mobCount,15
2321008,cooltime,30
2321008,attackCount,10
2321008,attackDelay,1080
2321008,u,0
2321001,maxLevel,30
2321001,mpCon,25+5*d(x/6)
2321001,damage,300+6*x
2321001,attackCount,4
2321001,mobCount,10
2321001,w,8+d(x/4)
2321001,x,-u(x/3)
2321001,y,4
2321001,nbdR,50
2320013,x,2
2320013,maxLevel,1
2320013,y,4
2321015,maxLevel,10
2321015,mpCon,100
2321015,u,7
2321015,w,5
2321015,range,200
2321015,x,50
2321015,y,80
2321015,s,40
2321015,q,5
2321015,s2,2500
2321015,q2,5
2321015,v,60
2321015,u2,5
2321015,w2,5
2321015,cooltime,10
2321015,dot,2500
2321015,v2,50
2321016,maxLevel,10
2321016,mpCon,300
2321016,time,10
2321016,w,12000
2321016,s,5000
2321016,s2,15
2321016,u,1
2321016,q,99
2321016,v,20
2321016,cooltime,320-6*x
2321016,u2,1
2321016,v2,140
2321016,w2,12
2321006,maxLevel,10
2321006,cooltime,1200-90*x
2321006,mpCon,300-15*x
2321006,time,3+d(x/2)
2321006,x,5
2321006,subTime,30
2321006,y,2500
2321006,z,25
2321006,w,1
2321006,u,300
2321004,maxLevel,30
2321004,mpCon,40+5*u(x/4)
2321004,time,10+x
2321004,damage,3
2321004,x,1
2321004,y,u(x/3)
2321004,z,u(x/3)
2321004,cooltime,180
2321004,hcHp,u(x/15)
2321004,w,115
2321004,q,40+x
2321004,w2,30
2321004,u,360
2321004,s,1200
2321004,s2,420
2321003,maxLevel,20
2321003,mpCon,70+5*d(x/2)
2321003,time,60+10*x
2321003,damage,110+3*x
2321003,mobCount,3
2321003,x,15+d(x/2)
2321003,subTime,60
2321003,attackCount,3
2321005,maxLevel,20
2321005,mpCon,40+3*u(x/5)
2321005,time,240
2321005,x,10+x
2321005,y,10+x
2321005,z,390+8*x
2321005,u,390+8*x
2321005,v,220+4*x
2321005,w,220+4*x
2321005,indieMhp,250+25*x
2321005,indieMmp,250+25*x
2321005,mpConReduce,10+d(x/2)
2321000,maxLevel,30
2321000,mpCon,10+10*d(x/5)
2321000,x,u(x/2)
2321000,time,30*x
2321009,maxLevel,5
2321009,mpCon,30
2321009,cooltime,600-60*x
2321009,time,1
2320012,maxLevel,10
2320012,madX,3*x
2320012,bufftimeR,5*x
2320012,stanceProp,6*x
2320011,maxLevel,30
2320011,prop,25+5*d(x/2)
2320011,x,2+d(x/5)
2320011,y,5
2320011,ignoreMobpdpR,5+u(x/2)
2320011,time,5
2320043,maxLevel,1
2320043,x,2
2320044,maxLevel,1
2320044,time,5
2320045,maxLevel,1
2320045,w,5
2320046,maxLevel,1
2320046,y,20
2320047,maxLevel,1
2320047,asrR,10
2320047,terR,10
2320048,maxLevel,1
2320048,v,30
2320049,maxLevel,1
2320049,x,20
2320049,y,20
2320050,maxLevel,1
2320050,bdR,10
2320051,maxLevel,1
2320051,indieMhp,1000
2320051,indieMmp,1000
2321052,maxLevel,1
2321052,mpCon,500
2321052,damage,670
2321052,attackCount,8
2321052,mobCount,15
2321052,cooltime,60
2321052,time,600
2321053,maxLevel,1
2321053,mpCon,100
2321053,time,60
2321053,cooltime,120
2321053,indieDamR,10
2321054,maxLevel,1
2321054,mpCon,100
2321054,cooltimeMS,500
2321054,ignoreMobpdpR,20
2321054,mdR,30
2321054,madX,50
2321054,x,-10
2321054,u,10
2321055,maxLevel,1
2321055,damage,1000
2321055,attackCount,8
2321055,mobCount,15
2321055,time,600
2341000,maxLevel,30
2341000,mpCon,60+d(x/3)
2341000,damage,235+4*x
2341000,range,500
2341000,mobCount,4
2341000,attackCount,14
2341000,hp,10
2341000,x,6
2341000,time,20
2341000,s,2
2341000,q,5
2341000,y,12
2341000,u,0
2341000,w,2
2341000,s2,15
2341000,s3,550+9*x
2341000,s4,10
2341000,cr,4
2341001,maxLevel,30
2341001,damage,550+9*x
2341001,mobCount,15
2341001,attackCount,10
2341500,maxLevel,30
2341500,mpCon,1500
2341500,damage,1560+52*x
2341500,mobCount,15
2341500,attackCount,6
2341500,cooltime,360
2341500,ndTime,4660
2341500,updatableTime,6000
2341500,time,60
2341500,y,5
2341500,x,12
2341500,z,450+15*x
2341500,s,8
2341500,q,900+30*x
2341500,u,4
2341500,v,750+25*x
2341500,w,4
2341500,s3,6
2341500,s4,2010+67*x
2341500,q2,10
2341500,q3,5
2341500,s2,3
2341500,ignoreMobpdpR,log10(x)*20+log30(x)*30
2341500,bdR,log20(x)*20+log30(x)*30
2341501,maxLevel,30
2341501,damage,450+15*x
2341501,subTime,3000
2341501,x,600
2341501,y,300
2341501,time,60
2341501,z,3
2341501,u,165
2341502,maxLevel,30
2341502,damage,900+30*x
2341502,subTime,5000
2341502,time,60
2341503,maxLevel,30
2341503,damage,750+25*x
2341503,subTime,4000
2341503,time,60
2341504,maxLevel,30
2341504,damage,2010+67*x
2341504,mobCount,15
2341504,attackCount,10
2341505,maxLevel,30
2341505,cooltime,3
2341506,maxLevel,30
3001004,maxLevel,20
3001004,mpCon,5+2*d(x/6)
3001004,damage,120+2*x
3001004,u,5
3001004,bulletConsume,3
3001004,mobCount,5
3001004,x,3
3001007,maxLevel,10
3001007,mpCon,30-2*x
3000001,maxLevel,20
3000001,prop,2*x
3000002,maxLevel,15
3000002,acc,15*x
3000002,eva,15*x
3000002,range,8*x
3000002,speed,2*x
3000002,speedMax,5+x
3000002,u,145+x
3000002,actionSpeed,-1
3000006,maxLevel,1
3000006,prop,20
3000006,x,100
3000008,maxLevel,10
3000008,x,0
3000008,y,950+30*x
3000008,mpCon,30-2*x
3000009,maxLevel,10
3000009,x,350+30*x
3000009,y,285+20*x
3000009,mpCon,30-2*x
3000010,maxLevel,10
3000010,x,0
3000010,y,-500-30*x
3000010,mpCon,30-2*x
3010001,maxLevel,1
3010001,time,10
3010001,x,10
3010001,y,2
3011004,maxLevel,20
3011004,mpCon,5+d(x/4)
3011004,damage,50+2*x
3011004,attackCount,4
3011004,mobCount,4
3011004,x,1
3011004,y,1
3011004,bulletCount,4
3011004,cancelableTime,210
3011004,z,1
3011005,maxLevel,10
3011005,mpCon,30-2*x
3010003,maxLevel,15
3010003,range,8*x
3010003,speed,2*x
3010003,speedMax,5+x
3010003,u,145+x
3010003,actionSpeed,-1
3010002,maxLevel,20
3010002,prop,2*x
3011006,maxLevel,10
3011006,x,0
3011006,y,950+30*x
3011006,mpCon,30-2*x
3011007,maxLevel,10
3011007,x,350+30*x
3011007,y,285+20*x
3011007,mpCon,30-2*x
3011008,maxLevel,10
3011008,x,0
3011008,y,-500-30*x
3011008,mpCon,30-2*x
3101005,maxLevel,20
3101005,mpCon,11+2*d(x/7)
3101005,mobCount,6
3101005,damage,78+5*x
3101005,attackCount,3
3101008,maxLevel,9
3101008,damage,78+3*x
3101008,x,10
3101008,y,480
3101008,u,200
3101008,w,250
3101008,mpCon,3+2*d(x/7)
3101008,time,2
3101008,range,500
3101008,maxUseCountInOneJump,1
3101008,s,-28
3101008,q,20
3101008,z,210
3101009,maxLevel,1
3101009,damage,220
3101009,u,30
3100002,maxLevel,10
3100002,actionSpeed,-2
3100002,dexX,2*x
3100011,maxLevel,20
3100011,padX,10+x
3100011,x,1
3100000,maxLevel,10
3100000,mastery,10+4*x
3100000,x,12*x
3100001,maxLevel,20
3100001,prop,2*x
3100001,damage,100+5*d(x/2)
3100006,strX,6*x
3100006,dexX,6*x
3100006,maxLevel,5
3100010,maxLevel,1
3100010,damage,220
3101012,maxLevel,1
3101013,maxLevel,1
3111013,maxLevel,20
3111013,mpCon,5+2*d(x/11)
3111013,damage,121+3*x
3111013,mobCount,4
3111013,attackCount,1
3111013,subTime,120
3111013,time,3000
3111013,x,160
3111013,y,50
3111013,z,80
3111013,w,10
3111013,v,65+x
3111013,u,20+x*2
3111013,cooltime,5
3111013,finalattackrange,1000
3111013,u2,0
3111013,v2,-30
3111015,maxLevel,20
3111015,mpCon,90
3111015,cooltime,1
3111015,u,12
3111015,u2,7
3111015,w,3
3111015,s,400
3111015,s2,300
3111015,q,500
3111015,q2,450
3111015,v,30
3111015,x,700
3111015,subTime,500
3111015,ballDelay,480
3111015,ballDelay1,480
3111015,ballDelay2,480
3111015,ballDelay3,480
